filename,fret_offset
page-125_fret-6.png,
page-125_fret-7.png,
page-125_fret-8.png,
page-125_fret-9.png,
page-126_fret-0.png,
page-126_fret-1.png,
page-126_fret-2.png,
page-126_fret-3.png,
page-126_fret-4.png,
page-126_fret-5.png,
page-126_fret-6.png,
page-126_fret-7.png,
page-126_fret-8.png,
page-126_fret-9.png,
page-127_fret-0.png,
page-127_fret-1.png,
page-127_fret-2.png,
page-127_fret-3.png,
page-127_fret-4.png,
page-127_fret-5.png,
page-127_fret-6.png,
page-127_fret-7.png,
page-127_fret-8.png,
page-127_fret-9.png,
page-128_fret-0.png,
page-128_fret-1.png,
page-128_fret-2.png,
page-128_fret-3.png,
page-128_fret-4.png,
page-128_fret-5.png,
page-128_fret-6.png,
page-128_fret-7.png,
page-128_fret-8.png,
page-128_fret-9.png,
page-129_fret-0.png,
page-129_fret-1.png,
page-129_fret-2.png,
page-129_fret-3.png,
page-129_fret-4.png,
page-129_fret-5.png,
page-129_fret-6.png,
page-129_fret-7.png,
page-129_fret-8.png,
page-129_fret-9.png,
page-130_fret-0.png,
page-130_fret-1.png,
page-130_fret-2.png,
page-130_fret-3.png,
page-130_fret-4.png,
page-130_fret-5.png,
page-130_fret-6.png,
page-130_fret-7.png,
page-130_fret-8.png,
page-130_fret-9.png,
page-131_fret-0.png,
page-131_fret-1.png,
page-131_fret-2.png,
page-131_fret-3.png,
page-131_fret-4.png,
page-131_fret-5.png,
page-131_fret-6.png,
page-131_fret-7.png,
page-131_fret-8.png,
page-131_fret-9.png,
page-133_fret-0.png,
page-133_fret-1.png,
page-133_fret-2.png,
page-133_fret-3.png,
page-133_fret-4.png,
page-133_fret-5.png,
page-133_fret-6.png,
page-133_fret-7.png,
page-133_fret-8.png,
page-133_fret-9.png,
page-134_fret-0.png,
page-134_fret-1.png,
page-134_fret-2.png,
page-134_fret-3.png,
page-134_fret-4.png,
page-134_fret-5.png,
page-134_fret-6.png,
page-134_fret-7.png,
page-134_fret-8.png,
page-134_fret-9.png,
page-135_fret-0.png,
page-135_fret-1.png,
page-135_fret-2.png,
page-135_fret-3.png,
page-135_fret-4.png,
page-135_fret-5.png,
page-135_fret-6.png,
page-135_fret-7.png,
page-135_fret-8.png,
page-135_fret-9.png,
page-136_fret-0.png,
page-136_fret-1.png,
page-136_fret-2.png,
page-136_fret-3.png,
page-136_fret-4.png,
page-136_fret-5.png,
page-136_fret-6.png,
page-136_fret-7.png,
page-136_fret-8.png,
page-136_fret-9.png,
page-137_fret-0.png,
page-137_fret-1.png,
page-137_fret-2.png,
page-137_fret-3.png,
page-137_fret-4.png,
page-137_fret-5.png,
page-137_fret-6.png,
page-137_fret-7.png,
page-137_fret-8.png,
page-137_fret-9.png,
page-138_fret-0.png,
page-138_fret-1.png,
page-138_fret-2.png,
page-138_fret-3.png,
page-138_fret-4.png,
page-138_fret-5.png,
page-138_fret-6.png,
page-138_fret-7.png,
page-138_fret-8.png,
page-138_fret-9.png,
page-139_fret-0.png,
page-139_fret-1.png,
page-139_fret-2.png,
page-139_fret-3.png,
page-139_fret-4.png,
page-139_fret-5.png,
page-139_fret-6.png,
page-139_fret-7.png,
page-139_fret-8.png,
page-139_fret-9.png,
page-140_fret-0.png,
page-140_fret-1.png,
page-140_fret-2.png,
page-140_fret-3.png,
page-140_fret-4.png,
page-140_fret-5.png,
page-140_fret-6.png,
page-140_fret-7.png,
page-140_fret-8.png,
page-140_fret-9.png,
page-141_fret-0.png,
page-141_fret-1.png,
page-141_fret-2.png,
page-141_fret-3.png,
page-141_fret-4.png,
page-141_fret-5.png,
page-141_fret-6.png,
page-141_fret-7.png,
page-141_fret-8.png,
page-141_fret-9.png,
page-142_fret-0.png,
page-142_fret-1.png,
page-142_fret-2.png,
page-142_fret-3.png,
page-142_fret-4.png,
page-142_fret-5.png,
page-142_fret-6.png,
page-142_fret-7.png,
page-142_fret-8.png,
page-142_fret-9.png,
page-143_fret-0.png,
page-143_fret-1.png,
page-143_fret-2.png,
page-143_fret-3.png,
page-143_fret-4.png,
page-143_fret-5.png,
page-143_fret-6.png,
page-143_fret-7.png,
page-143_fret-8.png,
page-143_fret-9.png,
page-144_fret-0.png,
page-144_fret-1.png,
page-144_fret-2.png,
page-144_fret-3.png,
page-144_fret-4.png,
page-144_fret-5.png,
page-144_fret-6.png,
page-144_fret-7.png,
page-144_fret-8.png,
page-144_fret-9.png,
page-145_fret-0.png,
page-145_fret-1.png,
page-145_fret-2.png,
page-145_fret-3.png,
page-145_fret-4.png,
page-145_fret-5.png,
page-145_fret-6.png,
page-145_fret-7.png,
page-145_fret-8.png,
page-145_fret-9.png,
page-146_fret-0.png,
page-146_fret-1.png,
page-146_fret-2.png,
page-146_fret-3.png,
page-146_fret-4.png,
page-146_fret-5.png,
page-146_fret-6.png,
page-146_fret-7.png,
page-146_fret-8.png,
page-146_fret-9.png,
page-147_fret-0.png,
page-147_fret-1.png,
page-147_fret-2.png,
page-147_fret-3.png,
page-147_fret-4.png,
page-147_fret-5.png,
page-147_fret-6.png,
page-147_fret-7.png,
page-147_fret-8.png,
page-147_fret-9.png,
page-148_fret-0.png,
page-148_fret-1.png,
page-148_fret-2.png,
page-148_fret-3.png,
page-148_fret-4.png,
page-148_fret-5.png,
page-148_fret-6.png,
page-148_fret-7.png,
page-148_fret-8.png,
page-148_fret-9.png,
page-149_fret-0.png,
page-149_fret-1.png,
page-149_fret-2.png,
page-149_fret-3.png,
page-149_fret-4.png,
page-149_fret-5.png,
page-149_fret-6.png,
page-149_fret-7.png,
page-149_fret-8.png,
page-149_fret-9.png,
page-151_fret-0.png,
page-151_fret-1.png,
page-151_fret-2.png,
page-151_fret-3.png,
page-151_fret-4.png,
page-151_fret-5.png,
page-151_fret-6.png,
page-151_fret-7.png,
page-151_fret-8.png,
page-151_fret-9.png,
page-152_fret-0.png,
page-152_fret-1.png,
page-152_fret-2.png,
page-152_fret-3.png,
page-152_fret-4.png,
page-152_fret-5.png,
page-152_fret-6.png,
page-152_fret-7.png,
page-152_fret-8.png,
page-152_fret-9.png,
page-153_fret-0.png,
page-153_fret-1.png,
page-153_fret-2.png,
page-153_fret-3.png,
page-153_fret-4.png,
page-153_fret-5.png,
page-153_fret-6.png,
page-153_fret-7.png,
page-153_fret-8.png,
page-153_fret-9.png,
page-154_fret-0.png,
page-154_fret-1.png,
page-154_fret-2.png,
page-154_fret-3.png,
page-154_fret-4.png,
page-154_fret-5.png,
page-154_fret-6.png,
page-154_fret-7.png,
page-154_fret-8.png,
page-154_fret-9.png,
page-155_fret-0.png,
page-155_fret-1.png,
page-155_fret-2.png,
page-155_fret-3.png,
page-155_fret-4.png,
page-155_fret-5.png,
page-155_fret-6.png,
page-155_fret-7.png,
page-155_fret-8.png,
page-155_fret-9.png,
page-156_fret-0.png,
page-156_fret-1.png,
page-156_fret-2.png,
page-156_fret-3.png,
page-156_fret-4.png,
page-156_fret-5.png,
page-156_fret-6.png,
page-156_fret-7.png,
page-156_fret-8.png,
page-156_fret-9.png,
page-157_fret-0.png,
page-157_fret-1.png,
page-157_fret-2.png,
page-157_fret-3.png,
page-157_fret-4.png,
page-157_fret-5.png,
page-157_fret-6.png,
page-157_fret-7.png,
page-157_fret-8.png,
page-157_fret-9.png,
page-158_fret-0.png,
page-158_fret-1.png,
page-158_fret-2.png,
page-158_fret-3.png,
page-158_fret-4.png,
page-158_fret-5.png,
page-158_fret-6.png,
page-158_fret-7.png,
page-158_fret-8.png,
page-158_fret-9.png,
page-159_fret-0.png,
page-159_fret-1.png,
page-159_fret-2.png,
page-159_fret-3.png,
page-159_fret-4.png,
page-159_fret-5.png,
page-159_fret-6.png,
page-159_fret-7.png,
page-159_fret-8.png,
page-159_fret-9.png,
page-160_fret-0.png,
page-160_fret-1.png,
page-160_fret-2.png,
page-160_fret-3.png,
page-160_fret-4.png,
page-160_fret-5.png,
page-160_fret-6.png,
page-160_fret-7.png,
page-160_fret-8.png,
page-160_fret-9.png,
page-161_fret-0.png,
page-161_fret-1.png,
page-161_fret-2.png,
page-161_fret-3.png,
page-161_fret-4.png,
page-161_fret-5.png,
page-161_fret-6.png,
page-161_fret-7.png,
page-161_fret-8.png,
page-161_fret-9.png,
page-162_fret-0.png,
page-162_fret-1.png,
page-162_fret-2.png,
page-162_fret-3.png,
page-162_fret-4.png,
page-162_fret-5.png,
page-162_fret-6.png,
page-162_fret-7.png,
page-162_fret-8.png,
page-162_fret-9.png,
page-163_fret-0.png,
page-163_fret-1.png,
page-163_fret-2.png,
page-163_fret-3.png,
page-163_fret-4.png,
page-163_fret-5.png,
page-163_fret-6.png,
page-163_fret-7.png,
page-163_fret-8.png,
page-163_fret-9.png,
page-164_fret-0.png,
page-164_fret-1.png,
page-164_fret-2.png,
page-164_fret-3.png,
page-164_fret-4.png,
page-164_fret-5.png,
page-164_fret-6.png,
page-164_fret-7.png,
page-164_fret-8.png,
page-164_fret-9.png,
page-165_fret-0.png,
page-165_fret-1.png,
page-165_fret-2.png,
page-165_fret-3.png,
page-165_fret-4.png,
page-165_fret-5.png,
page-165_fret-6.png,
page-165_fret-7.png,
page-165_fret-8.png,
page-165_fret-9.png,
page-166_fret-0.png,
page-166_fret-1.png,
page-166_fret-2.png,
page-166_fret-3.png,
page-166_fret-4.png,
page-166_fret-5.png,
page-166_fret-6.png,
page-166_fret-7.png,
page-166_fret-8.png,
page-166_fret-9.png,
page-167_fret-0.png,
page-167_fret-1.png,
page-167_fret-2.png,
page-167_fret-3.png,
page-167_fret-4.png,
page-167_fret-5.png,
page-167_fret-6.png,
page-167_fret-7.png,
page-167_fret-8.png,
page-167_fret-9.png,
page-169_fret-0.png,
page-169_fret-1.png,
page-169_fret-2.png,
page-169_fret-3.png,
page-169_fret-4.png,
page-169_fret-5.png,
page-169_fret-6.png,
page-169_fret-7.png,
page-169_fret-8.png,
page-169_fret-9.png,
page-170_fret-0.png,
page-170_fret-1.png,
page-170_fret-2.png,
page-170_fret-3.png,
page-170_fret-4.png,
page-170_fret-5.png,
page-170_fret-6.png,
page-170_fret-7.png,
page-170_fret-8.png,
page-170_fret-9.png,
page-171_fret-0.png,
page-171_fret-1.png,
page-171_fret-2.png,
page-171_fret-3.png,
page-171_fret-4.png,
page-171_fret-5.png,
page-171_fret-6.png,
page-171_fret-7.png,
page-171_fret-8.png,
page-171_fret-9.png,
page-172_fret-0.png,
page-172_fret-1.png,
page-172_fret-2.png,
page-172_fret-3.png,
page-172_fret-4.png,
page-172_fret-5.png,
page-172_fret-6.png,
page-172_fret-7.png,
page-172_fret-8.png,
page-172_fret-9.png,
page-173_fret-0.png,
page-173_fret-1.png,
page-173_fret-2.png,
page-173_fret-3.png,
page-173_fret-4.png,
page-173_fret-5.png,
page-173_fret-6.png,
page-173_fret-7.png,
page-173_fret-8.png,
page-173_fret-9.png,
page-174_fret-0.png,
page-174_fret-1.png,
page-174_fret-2.png,
page-174_fret-3.png,
page-174_fret-4.png,
page-174_fret-5.png,
page-174_fret-6.png,
page-174_fret-7.png,
page-174_fret-8.png,
page-174_fret-9.png,
page-175_fret-0.png,
page-175_fret-1.png,
page-175_fret-2.png,
page-175_fret-3.png,
page-175_fret-4.png,
page-175_fret-5.png,
page-175_fret-6.png,
page-175_fret-7.png,
page-175_fret-8.png,
page-175_fret-9.png,
page-176_fret-0.png,
page-176_fret-1.png,
page-176_fret-2.png,
page-176_fret-3.png,
page-176_fret-4.png,
page-176_fret-5.png,
page-176_fret-6.png,
page-176_fret-7.png,
page-176_fret-8.png,
page-176_fret-9.png,
page-177_fret-0.png,
page-177_fret-1.png,
page-177_fret-2.png,
page-177_fret-3.png,
page-177_fret-4.png,
page-177_fret-5.png,
page-177_fret-6.png,
page-177_fret-7.png,
page-177_fret-8.png,
page-177_fret-9.png,
page-178_fret-0.png,
page-178_fret-1.png,
page-178_fret-2.png,
page-178_fret-3.png,
page-178_fret-4.png,
page-178_fret-5.png,
page-178_fret-6.png,
page-178_fret-7.png,
page-178_fret-8.png,
page-178_fret-9.png,
page-179_fret-0.png,
page-179_fret-1.png,
page-179_fret-2.png,
page-179_fret-3.png,
page-179_fret-4.png,
page-179_fret-5.png,
page-179_fret-6.png,
page-179_fret-7.png,
page-179_fret-8.png,
page-179_fret-9.png,
page-180_fret-0.png,
page-180_fret-1.png,
page-180_fret-2.png,
page-180_fret-3.png,
page-180_fret-4.png,
page-180_fret-5.png,
page-180_fret-6.png,
page-180_fret-7.png,
page-180_fret-8.png,
page-180_fret-9.png,
page-181_fret-0.png,
page-181_fret-1.png,
page-181_fret-2.png,
page-181_fret-3.png,
page-181_fret-4.png,
page-181_fret-5.png,
page-181_fret-6.png,
page-181_fret-7.png,
page-181_fret-8.png,
page-181_fret-9.png,
page-182_fret-0.png,
page-182_fret-1.png,
page-182_fret-2.png,
page-182_fret-3.png,
page-182_fret-4.png,
page-182_fret-5.png,
page-182_fret-6.png,
page-182_fret-7.png,
page-182_fret-8.png,
page-182_fret-9.png,
page-183_fret-0.png,
page-183_fret-1.png,
page-183_fret-2.png,
page-183_fret-3.png,
page-183_fret-4.png,
page-183_fret-5.png,
page-183_fret-6.png,
page-183_fret-7.png,
page-183_fret-8.png,
page-183_fret-9.png,
page-184_fret-0.png,
page-184_fret-1.png,
page-184_fret-2.png,
page-184_fret-3.png,
page-184_fret-4.png,
page-184_fret-5.png,
page-184_fret-6.png,
page-184_fret-7.png,
page-184_fret-8.png,
page-184_fret-9.png,
page-185_fret-0.png,
page-185_fret-1.png,
page-185_fret-2.png,
page-185_fret-3.png,
page-185_fret-4.png,
page-185_fret-5.png,
page-185_fret-6.png,
page-185_fret-7.png,
page-185_fret-8.png,
page-185_fret-9.png,
page-187_fret-0.png,
page-187_fret-1.png,
page-187_fret-2.png,
page-187_fret-3.png,
page-187_fret-4.png,
page-187_fret-5.png,
page-187_fret-6.png,
page-187_fret-7.png,
page-187_fret-8.png,
page-187_fret-9.png,
page-188_fret-0.png,
page-188_fret-1.png,
page-188_fret-2.png,
page-188_fret-3.png,
page-188_fret-4.png,
page-188_fret-5.png,
page-188_fret-6.png,
page-188_fret-7.png,
page-188_fret-8.png,
page-188_fret-9.png,
page-189_fret-0.png,
page-189_fret-1.png,
page-189_fret-2.png,
page-189_fret-3.png,
page-189_fret-4.png,
page-189_fret-5.png,
page-189_fret-6.png,
page-189_fret-7.png,
page-189_fret-8.png,
page-189_fret-9.png,
page-190_fret-0.png,
page-190_fret-1.png,
page-190_fret-2.png,
page-190_fret-3.png,
page-190_fret-4.png,
page-190_fret-5.png,
page-190_fret-6.png,
page-190_fret-7.png,
page-190_fret-8.png,
page-190_fret-9.png,
page-191_fret-0.png,
page-191_fret-1.png,
page-191_fret-2.png,
page-191_fret-3.png,
page-191_fret-4.png,
page-191_fret-5.png,
page-191_fret-6.png,
page-191_fret-7.png,
page-191_fret-8.png,
page-191_fret-9.png,
page-192_fret-0.png,
page-192_fret-1.png,
page-192_fret-2.png,
page-192_fret-3.png,
page-192_fret-4.png,
page-192_fret-5.png,
page-192_fret-6.png,
page-192_fret-7.png,
page-192_fret-8.png,
page-192_fret-9.png,
page-193_fret-0.png,
page-193_fret-1.png,
page-193_fret-2.png,
page-193_fret-3.png,
page-193_fret-4.png,
page-193_fret-5.png,
page-193_fret-6.png,
page-193_fret-7.png,
page-193_fret-8.png,
page-193_fret-9.png,
page-194_fret-0.png,
page-194_fret-1.png,
page-194_fret-2.png,
page-194_fret-3.png,
page-194_fret-4.png,
page-194_fret-5.png,
page-194_fret-6.png,
page-194_fret-7.png,
page-194_fret-8.png,
page-194_fret-9.png,
page-195_fret-0.png,
page-195_fret-1.png,
page-195_fret-2.png,
page-195_fret-3.png,
page-195_fret-4.png,
page-195_fret-5.png,
page-195_fret-6.png,
page-195_fret-7.png,
page-195_fret-8.png,
page-195_fret-9.png,
page-196_fret-0.png,
page-196_fret-1.png,
page-196_fret-2.png,
page-196_fret-3.png,
page-196_fret-4.png,
page-196_fret-5.png,
page-196_fret-6.png,
page-196_fret-7.png,
page-196_fret-8.png,
page-196_fret-9.png,
page-197_fret-0.png,
page-197_fret-1.png,
page-197_fret-2.png,
page-197_fret-3.png,
page-197_fret-4.png,
page-197_fret-5.png,
page-197_fret-6.png,
page-197_fret-7.png,
page-197_fret-8.png,
page-197_fret-9.png,
page-198_fret-0.png,
page-198_fret-1.png,
page-198_fret-2.png,
page-198_fret-3.png,
page-198_fret-4.png,
page-198_fret-5.png,
page-198_fret-6.png,
page-198_fret-7.png,
page-198_fret-8.png,
page-198_fret-9.png,
page-199_fret-0.png,
page-199_fret-1.png,
page-199_fret-2.png,
page-199_fret-3.png,
page-199_fret-4.png,
page-199_fret-5.png,
page-199_fret-6.png,
page-199_fret-7.png,
page-199_fret-8.png,
page-199_fret-9.png,
page-200_fret-0.png,
page-200_fret-1.png,
page-200_fret-2.png,
page-200_fret-3.png,
page-200_fret-4.png,
page-200_fret-5.png,
page-200_fret-6.png,
page-200_fret-7.png,
page-200_fret-8.png,
page-200_fret-9.png,
page-201_fret-0.png,
page-201_fret-1.png,
page-201_fret-2.png,
page-201_fret-3.png,
page-201_fret-4.png,
page-201_fret-5.png,
page-201_fret-6.png,
page-201_fret-7.png,
page-201_fret-8.png,
page-201_fret-9.png,
page-202_fret-0.png,
page-202_fret-1.png,
page-202_fret-2.png,
page-202_fret-3.png,
page-202_fret-4.png,
page-202_fret-5.png,
page-202_fret-6.png,
page-202_fret-7.png,
page-202_fret-8.png,
page-202_fret-9.png,
page-203_fret-0.png,
page-203_fret-1.png,
page-203_fret-2.png,
page-203_fret-3.png,
page-203_fret-4.png,
page-203_fret-5.png,
page-203_fret-6.png,
page-203_fret-7.png,
page-203_fret-8.png,
page-203_fret-9.png,
page-205_fret-0.png,
page-205_fret-1.png,
page-205_fret-2.png,
page-205_fret-3.png,
page-205_fret-4.png,
page-205_fret-5.png,
page-205_fret-6.png,
page-205_fret-7.png,
page-205_fret-8.png,
page-205_fret-9.png,
page-206_fret-0.png,
page-206_fret-1.png,
page-206_fret-2.png,
page-206_fret-3.png,
page-206_fret-4.png,
page-206_fret-5.png,
page-206_fret-6.png,
page-206_fret-7.png,
page-206_fret-8.png,
page-206_fret-9.png,
page-207_fret-0.png,
page-207_fret-1.png,
page-207_fret-2.png,
page-207_fret-3.png,
page-207_fret-4.png,
page-207_fret-5.png,
page-207_fret-6.png,
page-207_fret-7.png,
page-207_fret-8.png,
page-207_fret-9.png,
page-208_fret-0.png,
page-208_fret-1.png,
page-208_fret-2.png,
page-208_fret-3.png,
page-208_fret-4.png,
page-208_fret-5.png,
page-208_fret-6.png,
page-208_fret-7.png,
page-208_fret-8.png,
page-208_fret-9.png,
page-209_fret-0.png,
page-209_fret-1.png,
page-209_fret-2.png,
page-209_fret-3.png,
page-209_fret-4.png,
page-209_fret-5.png,
page-209_fret-6.png,
page-209_fret-7.png,
page-209_fret-8.png,
page-209_fret-9.png,
page-210_fret-0.png,
page-210_fret-1.png,
page-210_fret-2.png,
page-210_fret-3.png,
page-210_fret-4.png,
page-210_fret-5.png,
page-210_fret-6.png,
page-210_fret-7.png,
page-210_fret-8.png,
page-210_fret-9.png,
page-211_fret-0.png,
page-211_fret-1.png,
page-211_fret-2.png,
page-211_fret-3.png,
page-211_fret-4.png,
page-211_fret-5.png,
page-211_fret-6.png,
page-211_fret-7.png,
page-211_fret-8.png,
page-211_fret-9.png,
page-212_fret-0.png,
page-212_fret-1.png,
page-212_fret-2.png,
page-212_fret-3.png,
page-212_fret-4.png,
page-212_fret-5.png,
page-212_fret-6.png,
page-212_fret-7.png,
page-212_fret-8.png,
page-212_fret-9.png,
page-213_fret-0.png,
page-213_fret-1.png,
page-213_fret-2.png,
page-213_fret-3.png,
page-213_fret-4.png,
page-213_fret-5.png,
page-213_fret-6.png,
page-213_fret-7.png,
page-213_fret-8.png,
page-213_fret-9.png,
page-214_fret-0.png,
page-214_fret-1.png,
page-214_fret-2.png,
page-214_fret-3.png,
page-214_fret-4.png,
page-214_fret-5.png,
page-214_fret-6.png,
page-214_fret-7.png,
page-214_fret-8.png,
page-214_fret-9.png,
page-215_fret-0.png,
page-215_fret-1.png,
page-215_fret-2.png,
page-215_fret-3.png,
page-215_fret-4.png,
page-215_fret-5.png,
page-215_fret-6.png,
page-215_fret-7.png,
page-215_fret-8.png,
page-215_fret-9.png,
page-216_fret-0.png,
page-216_fret-1.png,
page-216_fret-2.png,
page-216_fret-3.png,
page-216_fret-4.png,
page-216_fret-5.png,
page-216_fret-6.png,
page-216_fret-7.png,
page-216_fret-8.png,
page-216_fret-9.png,
page-217_fret-0.png,
page-217_fret-1.png,
page-217_fret-2.png,
page-217_fret-3.png,
page-217_fret-4.png,
page-217_fret-5.png,
page-217_fret-6.png,
page-217_fret-7.png,
page-217_fret-8.png,
page-217_fret-9.png,
page-218_fret-0.png,
page-218_fret-1.png,
page-218_fret-2.png,
page-218_fret-3.png,
page-218_fret-4.png,
page-218_fret-5.png,
page-218_fret-6.png,
page-218_fret-7.png,
page-218_fret-8.png,
page-218_fret-9.png,
page-219_fret-0.png,
page-219_fret-1.png,
page-219_fret-2.png,
page-219_fret-3.png,
page-219_fret-4.png,
page-219_fret-5.png,
page-219_fret-6.png,
page-219_fret-7.png,
page-219_fret-8.png,
page-219_fret-9.png,
page-220_fret-0.png,
page-220_fret-1.png,
page-220_fret-2.png,
page-220_fret-3.png,
page-220_fret-4.png,
page-220_fret-5.png,
page-220_fret-6.png,
page-220_fret-7.png,
page-220_fret-8.png,
page-220_fret-9.png,
page-221_fret-0.png,
page-221_fret-1.png,
page-221_fret-2.png,
page-221_fret-3.png,
page-221_fret-4.png,
page-221_fret-5.png,
page-221_fret-6.png,
page-221_fret-7.png,
page-221_fret-8.png,
page-221_fret-9.png,
page-223_fret-0.png,
page-223_fret-1.png,
page-223_fret-2.png,
page-223_fret-3.png,
page-223_fret-4.png,
page-223_fret-5.png,
page-223_fret-6.png,
page-223_fret-7.png,
page-223_fret-8.png,
page-223_fret-9.png,
page-224_fret-0.png,
page-224_fret-1.png,
page-224_fret-2.png,
page-224_fret-3.png,
page-224_fret-4.png,
page-224_fret-5.png,
page-224_fret-6.png,
page-224_fret-7.png,
page-224_fret-8.png,
page-224_fret-9.png,
page-225_fret-0.png,
page-225_fret-1.png,
page-225_fret-2.png,
page-225_fret-3.png,
page-225_fret-4.png,
page-225_fret-5.png,
page-225_fret-6.png,
page-225_fret-7.png,
page-225_fret-8.png,
page-225_fret-9.png,
page-226_fret-0.png,
page-226_fret-1.png,
page-226_fret-2.png,
page-226_fret-3.png,
page-226_fret-4.png,
page-226_fret-5.png,
page-226_fret-6.png,
page-226_fret-7.png,
page-226_fret-8.png,
page-226_fret-9.png,
page-227_fret-0.png,
page-227_fret-1.png,
page-227_fret-2.png,
page-227_fret-3.png,
page-227_fret-4.png,
page-227_fret-5.png,
page-227_fret-6.png,
page-227_fret-7.png,
page-227_fret-8.png,
page-227_fret-9.png,
page-228_fret-0.png,
page-228_fret-1.png,
page-228_fret-2.png,
page-228_fret-3.png,
page-228_fret-4.png,
page-228_fret-5.png,
page-228_fret-6.png,
page-228_fret-7.png,
page-228_fret-8.png,
page-228_fret-9.png,
page-229_fret-0.png,
page-229_fret-1.png,
page-229_fret-2.png,
page-229_fret-3.png,
page-229_fret-4.png,
page-229_fret-5.png,
page-229_fret-6.png,
page-229_fret-7.png,
page-229_fret-8.png,
page-229_fret-9.png,
page-230_fret-0.png,
page-230_fret-1.png,
page-230_fret-2.png,
page-230_fret-3.png,
page-230_fret-4.png,
page-230_fret-5.png,
page-230_fret-6.png,
page-230_fret-7.png,
page-230_fret-8.png,
page-230_fret-9.png,
page-231_fret-0.png,
page-231_fret-1.png,
page-231_fret-2.png,
page-231_fret-3.png,
page-231_fret-4.png,
page-231_fret-5.png,
page-231_fret-6.png,
page-231_fret-7.png,
page-231_fret-8.png,
page-231_fret-9.png,
page-232_fret-0.png,
page-232_fret-1.png,
page-232_fret-2.png,
page-232_fret-3.png,
page-232_fret-4.png,
page-232_fret-5.png,
page-232_fret-6.png,
page-232_fret-7.png,
page-232_fret-8.png,
page-232_fret-9.png,
page-233_fret-0.png,
page-233_fret-1.png,
page-233_fret-2.png,
page-233_fret-3.png,
page-233_fret-4.png,
page-233_fret-5.png,
page-233_fret-6.png,
page-233_fret-7.png,
page-233_fret-8.png,
page-233_fret-9.png,
page-234_fret-0.png,
page-234_fret-1.png,
page-234_fret-2.png,
page-234_fret-3.png,
page-234_fret-4.png,
page-234_fret-5.png,
page-234_fret-6.png,
page-234_fret-7.png,
page-234_fret-8.png,
page-234_fret-9.png,
page-235_fret-0.png,
page-235_fret-1.png,
page-235_fret-2.png,
page-235_fret-3.png,
page-235_fret-4.png,
page-235_fret-5.png,
page-235_fret-6.png,
page-235_fret-7.png,
page-235_fret-8.png,
page-235_fret-9.png,
page-236_fret-0.png,
page-236_fret-1.png,
page-236_fret-2.png,
page-236_fret-3.png,
page-236_fret-4.png,
page-236_fret-5.png,
page-236_fret-6.png,
page-236_fret-7.png,
page-236_fret-8.png,
page-236_fret-9.png,
page-237_fret-0.png,
page-237_fret-1.png,
page-237_fret-2.png,
page-237_fret-3.png,
page-237_fret-4.png,
page-237_fret-5.png,
page-237_fret-6.png,
page-237_fret-7.png,
page-237_fret-8.png,
page-237_fret-9.png,
page-238_fret-0.png,
page-238_fret-1.png,
page-238_fret-2.png,
page-238_fret-3.png,
page-238_fret-4.png,
page-238_fret-5.png,
page-238_fret-6.png,
page-238_fret-7.png,
page-238_fret-8.png,
page-238_fret-9.png,
page-239_fret-0.png,
page-239_fret-1.png,
page-239_fret-2.png,
page-239_fret-3.png,
page-239_fret-4.png,
page-239_fret-5.png,
page-239_fret-6.png,
page-239_fret-7.png,
page-239_fret-8.png,
page-239_fret-9.png,
page-241_fret-0.png,
page-241_fret-1.png,
page-241_fret-2.png,
page-241_fret-3.png,
page-241_fret-4.png,
page-241_fret-5.png,
page-241_fret-6.png,
page-241_fret-7.png,
page-241_fret-8.png,
page-241_fret-9.png,
page-242_fret-0.png,
page-242_fret-1.png,
page-242_fret-2.png,
page-242_fret-3.png,
page-242_fret-4.png,
page-242_fret-5.png,
page-242_fret-6.png,
page-242_fret-7.png,
page-242_fret-8.png,
page-242_fret-9.png,
page-243_fret-0.png,
page-243_fret-1.png,
page-243_fret-2.png,
page-243_fret-3.png,
page-243_fret-4.png,
page-243_fret-5.png,
page-243_fret-6.png,
page-243_fret-7.png,
page-243_fret-8.png,
page-243_fret-9.png,
page-244_fret-0.png,
page-244_fret-1.png,
page-244_fret-2.png,
page-244_fret-3.png,
page-244_fret-4.png,
page-244_fret-5.png,
page-244_fret-6.png,
page-244_fret-7.png,
page-244_fret-8.png,
page-244_fret-9.png,
page-245_fret-0.png,
page-245_fret-1.png,
page-245_fret-2.png,
page-245_fret-3.png,
page-245_fret-4.png,
page-245_fret-5.png,
page-245_fret-6.png,
page-245_fret-7.png,
page-245_fret-8.png,
page-245_fret-9.png,
page-246_fret-0.png,
page-246_fret-1.png,
page-246_fret-2.png,
page-246_fret-3.png,
page-246_fret-4.png,
page-246_fret-5.png,
page-246_fret-6.png,
page-246_fret-7.png,
page-246_fret-8.png,
page-246_fret-9.png,
page-247_fret-0.png,
page-247_fret-1.png,
page-247_fret-2.png,
page-247_fret-3.png,
page-247_fret-4.png,
page-247_fret-5.png,
page-247_fret-6.png,
page-247_fret-7.png,
page-247_fret-8.png,
page-247_fret-9.png,
page-248_fret-0.png,
page-248_fret-1.png,
page-248_fret-2.png,
page-248_fret-3.png,
page-248_fret-4.png,
page-248_fret-5.png,
page-248_fret-6.png,
page-248_fret-7.png,
page-248_fret-8.png,
page-248_fret-9.png,
page-249_fret-0.png,
